playerID,CAM,CB,CDM,CF,CM,GK,LB,LF,LM,LW,LWB,RB,RF,RM,RW,RWB,ST,SW
190641,3,0,0,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0
190642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
190648,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
190649,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190658,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
190659,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
190664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
190666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
190670,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190671,0,0,2,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0
190674,0,0,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
190683,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
190685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
190687,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
190690,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
190696,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190698,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
190700,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
190714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
190716,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
190717,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
190722,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
190731,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
190732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
190734,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
190738,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
190745,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
190747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
190749,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190752,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190756,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190761,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
190765,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
190769,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
190778,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
190779,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
190782,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
190792,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
190793,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
190799,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
190807,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0
190813,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
190814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
190815,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
190824,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
190852,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
190854,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
190868,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
190870,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190871,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
190873,0,0,1,0,3,0,4,0,2,0,0,0,0,0,0,0,0,0
190875,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
190885,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0
190913,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
190915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
190919,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
190931,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
190941,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
190942,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190962,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190970,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0
190972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
190981,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0
190982,3,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
190983,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191005,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0,0
191011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
191023,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
191025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191032,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0
191034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
191043,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
191044,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
191050,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191052,2,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
191053,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
191055,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
191058,0,0,0,0,0,0,4,0,1,2,3,0,0,0,0,0,0,0
191059,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
191061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
191065,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191066,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
191069,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
191076,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0
191077,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
191089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
191096,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
191101,0,1,2,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0
191130,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,1,0,0
191151,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191154,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
191167,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191169,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
191173,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
191180,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0
191181,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191184,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
191198,0,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
191200,3,0,2,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0
191202,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
191203,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,1,0,0
191207,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
191210,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0,0
191221,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
191251,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
191256,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191259,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
191294,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
191373,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
191388,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
191390,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
191431,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
191451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
191487,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
191488,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
191512,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191541,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0
191565,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
191566,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
191589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
191627,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
191648,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191687,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191688,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191696,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
191725,1,0,4,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0
191740,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
191980,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
191992,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
192012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192027,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
192033,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
192038,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
192071,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
192072,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
192073,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
192074,2,0,0,3,1,0,0,0,0,0,0,0,0,4,0,0,0,0
192081,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
192090,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
192098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192102,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
192118,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
192119,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
192122,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
192126,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
192128,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
192129,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
192156,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
192169,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
192188,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
192202,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
192205,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
192217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
192225,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
192227,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192238,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
192239,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192242,0,0,2,0,1,0,0,0,3,0,0,0,0,4,0,0,0,0
192252,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
192253,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
192262,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
192274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192275,0,0,0,1,0,0,0,0,0,3,0,0,0,0,4,0,2,0
192282,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192297,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
192302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
192306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
192309,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192310,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
192317,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
192318,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
192319,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
192320,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
192323,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
192324,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
192329,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
192339,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192350,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
192357,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,1,0,0
192358,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
192359,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
192361,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,1,0
192362,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
192365,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
192366,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192369,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
192370,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192371,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
192373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
192381,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
192386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
192387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
192397,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
192427,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
192437,1,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,4,0
192439,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
192442,0,2,3,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0
192445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
192448,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
192451,2,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0
192454,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,0
192457,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
192463,2,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0
192471,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
192476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
192492,1,0,0,0,4,0,0,0,3,0,0,0,0,2,0,0,0,0
192493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
192499,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
192508,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192509,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
192510,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
192512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
192521,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
192526,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,1,0
192527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
192528,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192530,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
192531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
192532,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192534,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
192535,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192537,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,3,0
192546,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
192555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192557,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
192560,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0
192561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
192563,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
192565,1,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0
192567,0,0,1,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0
192575,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
192587,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
192593,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
192594,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
192596,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192597,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192601,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
192604,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
192608,0,0,0,0,0,0,2,0,1,0,0,0,0,3,0,0,0,0
192611,0,0,3,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0
192612,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
192613,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
192615,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192617,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
192620,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192621,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192622,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192624,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
192625,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,1,0
192629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
192633,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
192635,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
192636,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
192638,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
192641,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192642,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
192643,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
192645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
192647,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
192654,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192658,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
192660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
192665,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
192667,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
192670,0,3,4,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
192671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
192673,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
192679,0,0,0,0,0,0,1,0,3,0,2,0,0,0,0,0,0,0
192682,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
192683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
192685,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0
192688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
192707,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192708,2,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,3,0
192714,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
192720,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
192722,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,0,4,0
192725,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
192728,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,2,0
192731,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
192732,0,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0
192733,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
192738,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192739,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
192754,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
192766,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
192767,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
192768,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
192769,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
192774,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192775,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
192777,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
192786,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
192788,0,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
192789,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
192790,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
192795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
192804,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
192817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
192818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
192823,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
192824,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
192838,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
192840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
192841,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
192844,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
192875,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
192883,1,0,0,0,0,0,0,0,4,0,0,0,0,3,2,0,0,0
192892,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
192898,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
192904,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192938,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
192955,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
192961,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
192962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
192963,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,3,0
192967,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
192973,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192984,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
192985,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
192988,1,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0
192989,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
192997,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
193011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193023,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
193029,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
193041,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
193055,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
193056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
193057,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
193059,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
193060,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
193061,1,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0
193062,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
193063,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
193067,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193072,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
193076,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
193077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
193080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
193081,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193082,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
193083,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
193087,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
193089,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0
193091,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193092,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
193093,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
